,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
911,2020-02-26,43521.91,44460.014500000005,880040.0529202524,924281.6208168643,961.3956629904591
912,2020-02-25,43075.07,44455.484000000004,1905542.8113960118,964816.8672749631,982.2509186938759
913,2020-02-24,44381.32,44485.50550000001,10854.61841025143,940185.653650475,969.6317103160741
914,2020-02-21,45781.35,44462.898,1738315.6763039934,994814.1849319746,997.4037221366153
915,2020-02-20,45792.07,44399.629,1938891.938480997,922886.1862417873,960.6696551061594
916,2020-02-19,46182.09,44351.1895,3352196.6409002356,830797.0963489877,911.4807163889907
917,2020-02-18,45547.15,44271.9375,1626166.9201562537,679980.0733020257,824.6090426996454
918,2020-02-17,45338.26,44201.18,1292950.926400004,655542.413195013,809.6557374557491
919,2020-02-14,44905.98,44157.813500000004,559753.1117222491,622987.8943872125,789.2958218483185
920,2020-02-13,44629.51,44133.655,245872.18102500317,636746.5523035502,797.9640043908937
921,2020-02-12,44482.4,44119.699,131552.01540100068,677926.9265769123,823.3631802412058
922,2020-02-11,44559.95,44123.8305,190200.2182802506,705974.7544689124,840.2230385254337
923,2020-02-10,44538.59,44143.8485,155820.8518222472,705329.5513194125,839.8390032139567
924,2020-02-07,44486.92,44189.295,88580.640625,697875.8659223502,835.3896491592113
925,2020-02-06,44127.99,44233.156,11059.887556000991,693631.4349233002,832.8453847643632
926,2020-02-05,44020.03,44301.414,79176.95545599898,696175.3912705127,834.3712550600678
927,2020-02-04,43864.82,44347.021499999995,232518.28660224573,695128.7450099129,833.7438125766888
928,2020-02-03,43390.81,44378.3205,975176.9876102578,700820.7084779132,837.1503499837488
929,2020-01-31,43072.08,44441.71800000001,1875908.2510440173,658706.2020890126,811.6071722754873
930,2020-01-30,43501.99,44595.175,1195053.444225011,632844.1721948625,795.5150358069058
931,2020-01-29,43431.3,44731.5865,1690744.9820822363,667167.8298664244,816.8034218013686
932,2020-01-28,43675.5,44864.1625,1412918.5389062467,674542.1608921124,821.3051569861914
933,2020-01-27,43929.17,44979.610499999995,1103425.2440402436,698083.6346972494,835.5139943156245
934,2020-01-24,44515.97,45063.4695,299755.7025002479,701004.4456280496,837.260082428423
935,2020-01-23,44823.28,45134.905000000006,97110.14062500454,797594.1843233497,893.0812865150348
936,2020-01-22,44597.05,45176.581,335856.1799609947,879921.1244785503,938.0411102284112
937,2020-01-21,44132.0,45198.496,1137413.7180159984,893933.1288167003,945.4803693449697
938,2020-01-20,44470.93,45272.092,641860.5502439946,938496.317524512,968.7601960880268
939,2020-01-17,44422.81,45336.553,834926.270049004,1045407.0915491122,1022.4515106102158
940,2020-01-16,44350.39,45384.5465,1069479.6664922445,1102877.2095588627,1050.179608237973
941,2020-01-15,44565.03,45397.201,692508.5732410034,1076611.9628904504,1037.5991340062164
942,2020-01-14,44960.31,45381.3755,177296.15529025358,1052205.30534045,1025.770590990232
943,2020-01-13,45447.52,45365.379,6747.143880999341,1082214.5184385492,1040.2953996046263
944,2020-01-10,45364.14,45303.378,3692.020644000297,1095866.7779502994,1046.836557419686
945,2020-01-09,45493.15,45244.2745,61939.01450025095,1110361.055997299,1053.7367109469515
946,2020-01-08,44932.18,45173.518000000004,58244.03024400163,1118167.2477114866,1057.4342758353762
947,2020-01-07,44490.8,45079.321500000005,346357.555962253,1128956.4808495988,1062.5236377839312
948,2020-01-06,44658.76,45023.2965,132886.85983224615,1113861.594602736,1055.3964158564952
949,2020-01-03,46141.22,44975.600999999995,1358667.6531610142,1108362.327888936,1052.7878836161328
950,2020-01-02,46230.22,44858.5325,1881526.59765625,1045664.6637916854,1022.5774610227263
951,2019-12-30,46082.82,44727.006,1838231.6025959959,953095.0690709853,976.2658803169275
952,2019-12-23,45984.46,44611.963,1883748.0150089883,869719.7877461854,932.5876836770822
953,2019-12-20,45606.35,44528.4625,1161841.4626562437,829389.1219057854,910.7080332937584
954,2019-12-19,45944.68,44450.8425,2231550.4764062543,810467.6360794855,900.2597603355853
955,2019-12-18,45656.8,44336.327,1743648.9437290144,714820.1048272856,845.470345326958
956,2019-12-17,45035.35,44250.432,616096.2667239966,671761.0407911474,819.6102981241435
957,2019-12-16,45603.92,44179.603500000005,2028677.4921722317,669419.2495320598,818.1804504704692
958,2019-12-13,45760.15,44092.794,2780076.0307359993,633315.368941248,795.8111389904316
959,2019-12-12,45382.68,43974.018,1984328.630244011,527726.389406248,726.4477884929157
960,2019-12-11,44603.48,43865.798,544174.7331240011,460521.35890936013,678.6172403567125
961,2019-12-10,44248.52,43796.441,204375.4222409981,476576.9219059722,690.3455090793103
962,2019-12-09,44640.38,43758.6315,777480.4172522399,554846.9797224349,744.880513721788
963,2019-12-06,44207.5,43678.546,279792.3341159978,569498.8177080223,754.6514544529961
964,2019-12-05,44182.07,43640.242000000006,293577.58158399357,686085.8794310221,828.3030118447126
965,2019-12-04,44078.02,43611.047999999995,218062.84878400146,864986.1782496221,930.0463312381927
966,2019-12-03,43048.25,43571.72749999999,274028.6930062433,1028253.1508182352,1014.0281804852542
967,2019-12-02,43370.3,43581.155,44459.83102499828,1211753.572247923,1100.7967897154874
968,2019-11-29,43704.85,43553.5175,22901.52555624903,1360428.0288666862,1166.3738803945698
969,2019-11-28,43799.85,43476.254,104714.37121599853,1436504.6414016865,1198.5427157184204
970,2019-11-27,43599.69,43426.0965,30134.70324225093,1634685.9949493366,1278.5483936673404
971,2019-11-26,43781.96,43368.770000000004,170725.97609999593,1796566.2358232737,1340.3604872657481
972,2019-11-25,44314.45,43276.599,1077134.6982009897,1884033.7273294746,1372.6010809151633
973,2019-11-22,44053.95,43168.8445,783411.7461302462,1967770.8033636257,1402.7725415631808
974,2019-11-21,43654.37,43089.9235,318599.85136225616,2140019.1118173143,1462.880416102873
975,2019-11-20,43938.9,42999.5025,882467.6630062483,2240035.4919495126,1496.6748116907402
976,2019-11-19,43618.78,42864.2865,569260.4415422452,2242119.684978401,1497.3709243131445
977,2019-11-18,43867.73,42724.664000000004,1306599.8803559975,2230176.2137219007,1493.3774518593418
978,2019-11-15,43384.63,42567.136,668296.440035998,2175021.095976551,1474.795272563806
979,2019-11-14,43218.28,42418.1375,640228.0203062528,2142429.838171764,1463.7041498102558
980,2019-11-13,43216.34,42286.1325,865285.9930562441,2114215.6953135636,1454.034282716045
981,2019-11-12,43492.33,42162.0005,1769776.5785702495,2080203.922192001,1442.291205752847
982,2019-11-11,43038.67,42004.012,1070517.1769639913,1991745.7015916887,1411.2922098529732
983,2019-11-08,43441.42,41825.396,2611533.5685759922,1973424.3251985018,1404.7862204614985
984,2019-11-07,43598.19,41630.556000000004,3871583.557955993,1874120.6632927142,1368.9852677412982
985,2019-11-06,43291.61,41425.222499999996,3483402.3001562664,1718985.658374915,1311.1009337098783
986,2019-11-05,43236.8,41250.840000000004,3944037.1215999965,1562084.6377103017,1249.8338440409996
987,2019-11-04,42817.55,41080.3255,3017948.9634002633,1382833.7051274143,1175.9394989230586
988,2019-10-31,42159.58,40916.8275,1544433.7762562558,1272652.4547174505,1128.1189896094518
989,2019-10-30,42796.7,40779.687,4068341.442168996,1252129.7158216506,1118.9860212807175
990,2019-10-29,42453.16,40645.471000000005,3267739.5207209946,1056166.7096237133,1027.6997176333723
991,2019-10-28,41938.54,40552.871999999996,1920075.8062240141,893732.6099077135,945.3743226403568
992,2019-10-25,42159.36,40500.481999999996,2751876.218884014,808882.0187921252,899.3786848664611
993,2019-10-24,42475.53,40419.227999999996,4228377.915204014,672744.577625737,820.2100813972826
994,2019-10-22,41845.95,40323.14750000001,2318927.4540062216,464546.3404158487,681.5763643318691
995,2019-10-21,41234.58,40273.25199999999,924151.5235840166,369098.2437910505,607.5345618078452
996,2019-10-18,40826.33,40251.533500000005,330391.0164122463,345973.99616486224,588.195542455791
997,2019-10-17,40717.17,40266.062999999995,203497.52544900327,384906.21567206224,620.4081041315162
998,2019-10-16,40404.66,40276.3195,16471.283940251466,418756.79778312467,647.1142076813989
999,2019-10-15,40578.18,40302.5985,75945.16314225012,470226.3390999121,685.7305149254422
1000,2019-10-14,40733.7,40303.525,185050.53062499623,494798.0201063118,703.4188084678372
1001,2019-10-11,40332.56,40307.818,612.1665639999194,536110.6817998618,732.1957947160457
1002,2019-10-10,39466.35,40305.4505,704089.6491002508,549153.0174831746,741.0485931996461
1003,2019-10-09,39544.62,40335.4805,625460.3304602425,518462.646073162,720.0435029032357
1004,2019-10-08,39491.52,40368.38,768883.459600001,495324.5738621624,703.7929907736808
1005,2019-10-07,39803.96,40391.652,345381.8868640032,457639.8119241748,676.4908069768389
1006,2019-10-04,39826.51,40425.6915,359018.46994224854,459473.5616587871,677.8447917176816
1007,2019-10-03,39547.59,40449.988999999994,814323.9552009957,451674.0253314747,672.0669797955221
1008,2019-10-02,39416.77,40481.6545,1133978.9983402502,416092.97475787497,645.0526914585156
1009,2019-10-01,40112.38,40498.4905,149081.31821025192,359891.64268497494,599.9096954417181
1010,2019-09-30,40601.18,40463.131,19057.526400999745,362798.0425747748,602.3271889718866
1011,2019-09-27,40890.74,40418.4435,223063.9839122469,363809.00123833714,603.1658157077017
1012,2019-09-26,40534.28,40363.6125,29127.395556248608,353778.3358957372,594.7926831222264
1013,2019-09-25,40553.92,40300.1225,64413.1710062503,378832.05083543673,615.4933393916109
1014,2019-09-24,40848.04,40207.754499999995,409965.5215102569,468777.351594637,684.6731713705723
1015,2019-09-23,40800.21,40120.7495,461666.57106025144,506453.20484673604,711.6552570217802
1016,2019-09-20,41116.92,40063.8125,1109035.4065562463,502465.79819473624,708.8482194339888
1017,2019-09-19,40922.3,39983.9455,880509.1676702524,482672.44921937364,694.7463200473779
1018,2019-09-18,40930.24,39907.566,1045862.1102759981,494673.6605986732,703.3304064226664
1019,2019-09-17,40596.71,39843.4645,567378.7832702459,483212.25146907335,695.1347002337557
1020,2019-09-16,40819.56,39813.924,1011303.7644959972,474718.43772976083,688.9981405851258
1021,2019-09-13,40285.21,39773.879499999995,261458.88023025374,448847.9548137607,669.961159182949
1022,2019-09-12,40066.95,39766.479999999996,90282.2209000007,456732.35228426027,675.8197631648991
1023,2019-09-11,40202.61,39799.2505,162698.88624024892,452769.0608233103,672.8811639682822
1024,2019-09-10,39956.96,39833.7195,15188.220840249971,444795.71263629786,666.9300657762385
1025,2019-09-09,40484.75,39866.6425,382056.8815562478,446270.5987687978,668.034878407406
1026,2019-09-06,40312.46,39861.873999999996,203027.74339600268,436920.2258277854,660.9994143929217
1027,2019-09-05,40180.9,39860.427,102702.94372899881,442730.4276597855,665.3799122755252
1028,2019-09-04,39753.49,39853.2515,9952.356882250104,471696.6503058483,686.8017547341069
1029,2019-09-03,39405.19,39860.3925,207209.31600624946,519359.5200645485,720.6660253297282
1030,2019-09-02,39707.43,39905.61349999999,39276.699672246796,527736.7209262862,726.4548994440647
1031,2019-08-30,39794.12,39943.9555,22450.677060248134,537430.7197811241,733.096664691038
1032,2019-08-29,39264.48,39992.629499999995,530201.6943502388,538607.9584626243,733.899147337442
1033,2019-08-28,38706.56,40071.5945,1863319.1861902543,513210.37614812487,716.3870295783731
1034,2019-08-27,39107.94,40186.5885,1163482.5865522407,420059.4306842246,648.1199199872077
1035,2019-08-26,39661.47,40279.465500000006,381918.4380202556,361886.1890357251,601.569770713028
1036,2019-08-23,39519.58,40364.073,713168.4270489914,351536.2928959626,592.9049610991315
1037,2019-08-22,39394.71,40453.2625,1120533.3952562457,324432.7947055256,569.590023354979
